graph,trial_number,trial_type,start,start_node,move,move_direction,cue,cue_node,operator,direction,probe1,probe2,target_node,target,lure,correct,lure_distance,experiment_condition,block,instruction_text,sub_block
graph_2,11,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Datton,east,stim/sunflower_a.png,stim/television_b.png,node_6,stim/sunflower_a.png,node_4,left,2.0,associative_learning,3,,1.0
graph_2,12,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Shog,north,stim/guitar amplifier_b.png,stim/circular saw blade_b.png,node_3,stim/guitar amplifier_b.png,node_1,left,3.0,associative_learning,3,,1.0
graph_2,13,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Kleeg,west,stim/pretzel_b.png,stim/trampoline_a.png,node_2,stim/pretzel_b.png,node_5,left,2.0,associative_learning,3,,1.0
graph_2,14,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Reto,south,stim/trampoline_a.png,stim/sunflower_a.png,node_5,stim/trampoline_a.png,node_6,left,1.0,associative_learning,3,,1.0
graph_2,15,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Datton,east,stim/sunflower_a.png,stim/pretzel_b.png,node_6,stim/sunflower_a.png,node_2,left,2.0,associative_learning,3,,1.0
graph_2,16,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Shog,north,stim/television_b.png,stim/guitar amplifier_b.png,node_3,stim/guitar amplifier_b.png,node_4,right,3.0,associative_learning,3,,1.0
graph_2,17,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Reto,south,stim/circular saw blade_b.png,stim/sunflower_a.png,node_6,stim/sunflower_a.png,node_1,right,2.0,associative_learning,3,,1.0
graph_2,18,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Shog,north,stim/trampoline_a.png,stim/guitar amplifier_b.png,node_3,stim/guitar amplifier_b.png,node_5,right,3.0,associative_learning,3,,1.0
graph_2,19,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Reto,south,stim/sunflower_a.png,stim/circular saw blade_b.png,node_6,stim/sunflower_a.png,node_1,left,2.0,associative_learning,3,,1.0
graph_2,20,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Kleeg,west,stim/trampoline_a.png,stim/guitar amplifier_b.png,node_5,stim/trampoline_a.png,node_3,left,1.0,associative_learning,3,,1.0
graph_2,21,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Kleeg,west,stim/guitar amplifier_b.png,stim/television_b.png,node_4,stim/television_b.png,node_3,right,2.0,associative_learning,3,,1.0
graph_2,22,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Shog,north,stim/circular saw blade_b.png,stim/pretzel_b.png,node_1,stim/circular saw blade_b.png,node_2,left,2.0,associative_learning,3,,1.0
graph_2,23,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Datton,east,stim/sunflower_a.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_6,right,1.0,associative_learning,3,,1.0
graph_2,24,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Kleeg,west,stim/circular saw blade_b.png,stim/television_b.png,node_1,stim/circular saw blade_b.png,node_4,left,2.0,associative_learning,3,,1.0
graph_2,25,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Datton,east,stim/trampoline_a.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_5,right,2.0,associative_learning,3,,1.0
graph_2,26,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Datton,east,stim/guitar amplifier_b.png,stim/circular saw blade_b.png,node_3,stim/guitar amplifier_b.png,node_1,left,1.0,associative_learning,3,,1.0
graph_2,27,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Kleeg,west,stim/television_b.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_4,right,3.0,associative_learning,3,,1.0
graph_2,28,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Reto,south,stim/sunflower_a.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_6,right,1.0,associative_learning,3,,1.0
graph_2,29,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Kleeg,west,stim/television_b.png,stim/pretzel_b.png,node_4,stim/television_b.png,node_2,left,2.0,associative_learning,3,,1.0
graph_2,30,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Datton,east,stim/guitar amplifier_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_3,right,3.0,associative_learning,3,,1.0
graph_2,31,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Shog,north,stim/circular saw blade_b.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_1,right,2.0,associative_learning,3,,1.0
graph_2,32,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Kleeg,west,stim/sunflower_a.png,stim/circular saw blade_b.png,node_1,stim/circular saw blade_b.png,node_6,right,1.0,associative_learning,3,,1.0
graph_2,33,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Reto,south,stim/television_b.png,stim/pretzel_b.png,node_4,stim/television_b.png,node_2,left,1.0,associative_learning,3,,1.0
graph_2,34,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Shog,north,stim/trampoline_a.png,stim/circular saw blade_b.png,node_1,stim/circular saw blade_b.png,node_5,right,3.0,associative_learning,3,,1.0
graph_2,35,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Datton,east,stim/pretzel_b.png,stim/guitar amplifier_b.png,node_2,stim/pretzel_b.png,node_3,left,2.0,associative_learning,3,,1.0
graph_2,36,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Kleeg,west,stim/television_b.png,stim/circular saw blade_b.png,node_1,stim/circular saw blade_b.png,node_4,right,2.0,associative_learning,3,,1.0
graph_2,37,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Reto,south,stim/television_b.png,stim/trampoline_a.png,node_4,stim/television_b.png,node_5,left,1.0,associative_learning,3,,1.0
graph_2,38,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Shog,north,stim/pretzel_b.png,stim/circular saw blade_b.png,node_1,stim/circular saw blade_b.png,node_2,right,2.0,associative_learning,3,,1.0
graph_2,39,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Datton,east,stim/sunflower_a.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_6,right,2.0,associative_learning,3,,1.0
graph_2,40,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Datton,east,stim/circular saw blade_b.png,stim/guitar amplifier_b.png,node_3,stim/guitar amplifier_b.png,node_1,right,1.0,associative_learning,3,,1.0
graph_2,41,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Kleeg,west,stim/pretzel_b.png,stim/television_b.png,node_2,stim/pretzel_b.png,node_4,left,3.0,associative_learning,3,,1.0
graph_2,42,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Datton,east,stim/circular saw blade_b.png,stim/guitar amplifier_b.png,node_3,stim/guitar amplifier_b.png,node_1,right,1.0,associative_learning,3,,1.0
graph_2,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,3,,1.0
graph_2,43,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Reto,south,stim/sunflower_a.png,stim/trampoline_a.png,node_6,stim/sunflower_a.png,node_5,left,2.0,associative_learning,3,,2.0
graph_2,44,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Kleeg,west,stim/guitar amplifier_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_3,right,1.0,associative_learning,3,,2.0
graph_2,45,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Datton,east,stim/sunflower_a.png,stim/television_b.png,node_6,stim/sunflower_a.png,node_4,left,2.0,associative_learning,3,,2.0
graph_2,46,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Shog,north,stim/guitar amplifier_b.png,stim/pretzel_b.png,node_3,stim/guitar amplifier_b.png,node_2,left,2.0,associative_learning,3,,2.0
graph_2,47,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Reto,south,stim/sunflower_a.png,stim/trampoline_a.png,node_6,stim/sunflower_a.png,node_5,left,2.0,associative_learning,3,,2.0
graph_2,48,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Shog,north,stim/guitar amplifier_b.png,stim/circular saw blade_b.png,node_3,stim/guitar amplifier_b.png,node_1,left,3.0,associative_learning,3,,2.0
graph_2,49,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Kleeg,west,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/pretzel_b.png,node_6,left,1.0,associative_learning,3,,2.0
graph_2,50,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Reto,south,stim/guitar amplifier_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_3,right,1.0,associative_learning,3,,2.0
graph_2,51,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Kleeg,west,stim/television_b.png,stim/sunflower_a.png,node_4,stim/television_b.png,node_6,left,2.0,associative_learning,3,,2.0
graph_2,52,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Datton,east,stim/guitar amplifier_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_3,right,2.0,associative_learning,3,,2.0
graph_2,53,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Datton,east,stim/sunflower_a.png,stim/pretzel_b.png,node_6,stim/sunflower_a.png,node_2,left,1.0,associative_learning,3,,2.0
graph_2,54,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Kleeg,west,stim/trampoline_a.png,stim/television_b.png,node_5,stim/trampoline_a.png,node_4,left,2.0,associative_learning,3,,2.0
graph_2,55,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Kleeg,west,stim/television_b.png,stim/circular saw blade_b.png,node_4,stim/television_b.png,node_1,left,2.0,associative_learning,3,,2.0
graph_2,56,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Shog,north,stim/pretzel_b.png,stim/circular saw blade_b.png,node_1,stim/circular saw blade_b.png,node_2,right,2.0,associative_learning,3,,2.0
graph_2,57,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Reto,south,stim/guitar amplifier_b.png,stim/television_b.png,node_4,stim/television_b.png,node_3,right,2.0,associative_learning,3,,2.0
graph_2,58,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Shog,north,stim/circular saw blade_b.png,stim/trampoline_a.png,node_1,stim/circular saw blade_b.png,node_5,left,2.0,associative_learning,3,,2.0
graph_2,59,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Datton,east,stim/pretzel_b.png,stim/television_b.png,node_2,stim/pretzel_b.png,node_4,left,1.0,associative_learning,3,,2.0
graph_2,60,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Reto,south,stim/trampoline_a.png,stim/sunflower_a.png,node_5,stim/trampoline_a.png,node_6,left,2.0,associative_learning,3,,2.0
graph_2,61,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Datton,east,stim/sunflower_a.png,stim/pretzel_b.png,node_6,stim/sunflower_a.png,node_2,left,2.0,associative_learning,3,,2.0
graph_2,62,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Kleeg,west,stim/trampoline_a.png,stim/guitar amplifier_b.png,node_5,stim/trampoline_a.png,node_3,left,3.0,associative_learning,3,,2.0
graph_2,63,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Shog,north,stim/television_b.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_4,right,2.0,associative_learning,3,,2.0
graph_2,64,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Datton,east,stim/sunflower_a.png,stim/guitar amplifier_b.png,node_3,stim/guitar amplifier_b.png,node_6,right,1.0,associative_learning,3,,2.0
graph_2,65,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Kleeg,west,stim/circular saw blade_b.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_1,right,2.0,associative_learning,3,,2.0
graph_2,66,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Reto,south,stim/trampoline_a.png,stim/circular saw blade_b.png,node_5,stim/trampoline_a.png,node_1,left,1.0,associative_learning,3,,2.0
graph_2,67,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Shog,north,stim/pretzel_b.png,stim/guitar amplifier_b.png,node_2,stim/pretzel_b.png,node_3,left,2.0,associative_learning,3,,2.0
graph_2,68,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Datton,east,stim/guitar amplifier_b.png,stim/trampoline_a.png,node_3,stim/guitar amplifier_b.png,node_5,left,1.0,associative_learning,3,,2.0
graph_2,69,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Kleeg,west,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/pretzel_b.png,node_6,left,2.0,associative_learning,3,,2.0
graph_2,70,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Reto,south,stim/television_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_4,right,2.0,associative_learning,3,,2.0
graph_2,71,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Datton,east,stim/pretzel_b.png,stim/sunflower_a.png,node_6,stim/sunflower_a.png,node_2,right,1.0,associative_learning,3,,2.0
graph_2,72,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Kleeg,west,stim/guitar amplifier_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_3,right,3.0,associative_learning,3,,2.0
graph_2,73,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Kleeg,west,stim/television_b.png,stim/sunflower_a.png,node_4,stim/television_b.png,node_6,left,2.0,associative_learning,3,,2.0
graph_2,74,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Shog,north,stim/circular saw blade_b.png,stim/trampoline_a.png,node_1,stim/circular saw blade_b.png,node_5,left,1.0,associative_learning,3,,2.0
graph_2,75,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Datton,east,stim/pretzel_b.png,stim/trampoline_a.png,node_2,stim/pretzel_b.png,node_5,left,2.0,associative_learning,3,,2.0
graph_2,76,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Datton,east,stim/guitar amplifier_b.png,stim/circular saw blade_b.png,node_3,stim/guitar amplifier_b.png,node_1,left,1.0,associative_learning,3,,2.0
graph_2,77,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Reto,south,stim/sunflower_a.png,stim/television_b.png,node_6,stim/sunflower_a.png,node_4,left,1.0,associative_learning,3,,2.0
graph_2,78,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Kleeg,west,stim/pretzel_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_2,right,2.0,associative_learning,3,,2.0
graph_2,79,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Kleeg,west,stim/television_b.png,stim/sunflower_a.png,node_4,stim/television_b.png,node_6,left,2.0,associative_learning,3,,2.0
graph_2,80,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Datton,east,stim/trampoline_a.png,stim/circular saw blade_b.png,node_5,stim/trampoline_a.png,node_1,left,1.0,associative_learning,3,,2.0
graph_2,81,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Shog,north,stim/television_b.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_4,right,2.0,associative_learning,3,,2.0
graph_2,82,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Kleeg,west,stim/circular saw blade_b.png,stim/trampoline_a.png,node_1,stim/circular saw blade_b.png,node_5,left,1.0,associative_learning,3,,2.0
graph_2,83,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Reto,south,stim/guitar amplifier_b.png,stim/television_b.png,node_4,stim/television_b.png,node_3,right,1.0,associative_learning,3,,2.0
graph_2,84,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Datton,east,stim/trampoline_a.png,stim/pretzel_b.png,node_5,stim/trampoline_a.png,node_2,left,2.0,associative_learning,3,,2.0
graph_2,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,3,,2.0
graph_2,85,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Shog,north,stim/television_b.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_4,right,2.0,associative_learning,3,,3.0
graph_2,86,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Kleeg,west,stim/sunflower_a.png,stim/circular saw blade_b.png,node_1,stim/circular saw blade_b.png,node_6,right,1.0,associative_learning,3,,3.0
graph_2,87,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Datton,east,stim/pretzel_b.png,stim/guitar amplifier_b.png,node_2,stim/pretzel_b.png,node_3,left,2.0,associative_learning,3,,3.0
graph_2,88,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Kleeg,west,stim/trampoline_a.png,stim/circular saw blade_b.png,node_1,stim/circular saw blade_b.png,node_5,right,1.0,associative_learning,3,,3.0
graph_2,89,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Reto,south,stim/television_b.png,stim/pretzel_b.png,node_4,stim/television_b.png,node_2,left,1.0,associative_learning,3,,3.0
graph_2,90,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Shog,north,stim/circular saw blade_b.png,stim/sunflower_a.png,node_1,stim/circular saw blade_b.png,node_6,left,2.0,associative_learning,3,,3.0
graph_2,91,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Datton,east,stim/guitar amplifier_b.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_3,right,2.0,associative_learning,3,,3.0
graph_2,92,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Reto,south,stim/trampoline_a.png,stim/circular saw blade_b.png,node_5,stim/trampoline_a.png,node_1,left,1.0,associative_learning,3,,3.0
graph_2,93,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Kleeg,west,stim/television_b.png,stim/pretzel_b.png,node_4,stim/television_b.png,node_2,left,2.0,associative_learning,3,,3.0
graph_2,94,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Shog,north,stim/circular saw blade_b.png,stim/trampoline_a.png,node_1,stim/circular saw blade_b.png,node_5,left,1.0,associative_learning,3,,3.0
graph_2,95,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Reto,south,stim/guitar amplifier_b.png,stim/television_b.png,node_4,stim/television_b.png,node_3,right,1.0,associative_learning,3,,3.0
graph_2,96,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Datton,east,stim/circular saw blade_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_1,right,1.0,associative_learning,3,,3.0
graph_2,97,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Datton,east,stim/sunflower_a.png,stim/television_b.png,node_6,stim/sunflower_a.png,node_4,left,1.0,associative_learning,3,,3.0
graph_2,98,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Kleeg,west,stim/trampoline_a.png,stim/television_b.png,node_5,stim/trampoline_a.png,node_4,left,3.0,associative_learning,3,,3.0
graph_2,99,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Kleeg,west,stim/television_b.png,stim/circular saw blade_b.png,node_4,stim/television_b.png,node_1,left,2.0,associative_learning,3,,3.0
graph_2,100,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Datton,east,stim/trampoline_a.png,stim/pretzel_b.png,node_5,stim/trampoline_a.png,node_2,left,2.0,associative_learning,3,,3.0
graph_2,101,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Shog,north,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/pretzel_b.png,node_6,left,1.0,associative_learning,3,,3.0
graph_2,102,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Kleeg,west,stim/trampoline_a.png,stim/circular saw blade_b.png,node_1,stim/circular saw blade_b.png,node_5,right,1.0,associative_learning,3,,3.0
graph_2,103,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Reto,south,stim/television_b.png,stim/trampoline_a.png,node_4,stim/television_b.png,node_5,left,1.0,associative_learning,3,,3.0
graph_2,104,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Datton,east,stim/pretzel_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_2,right,1.0,associative_learning,3,,3.0
graph_2,105,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Datton,east,stim/sunflower_a.png,stim/television_b.png,node_6,stim/sunflower_a.png,node_4,left,2.0,associative_learning,3,,3.0
graph_2,106,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Shog,north,stim/guitar amplifier_b.png,stim/circular saw blade_b.png,node_3,stim/guitar amplifier_b.png,node_1,left,3.0,associative_learning,3,,3.0
graph_2,107,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Kleeg,west,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/pretzel_b.png,node_6,left,1.0,associative_learning,3,,3.0
graph_2,108,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Kleeg,west,stim/guitar amplifier_b.png,stim/circular saw blade_b.png,node_1,stim/circular saw blade_b.png,node_3,right,1.0,associative_learning,3,,3.0
graph_2,109,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Reto,south,stim/pretzel_b.png,stim/television_b.png,node_4,stim/television_b.png,node_2,right,1.0,associative_learning,3,,3.0
graph_2,110,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Shog,north,stim/circular saw blade_b.png,stim/sunflower_a.png,node_1,stim/circular saw blade_b.png,node_6,left,2.0,associative_learning,3,,3.0
graph_2,111,prediction,n/a,n/a,n/a,n/a,stim/circular saw blade_b.png,node_1,Datton,east,stim/pretzel_b.png,stim/television_b.png,node_2,stim/pretzel_b.png,node_4,left,2.0,associative_learning,3,,3.0
graph_2,112,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Datton,east,stim/circular saw blade_b.png,stim/guitar amplifier_b.png,node_3,stim/guitar amplifier_b.png,node_1,right,1.0,associative_learning,3,,3.0
graph_2,113,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Kleeg,west,stim/trampoline_a.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_5,right,2.0,associative_learning,3,,3.0
graph_2,114,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Datton,east,stim/guitar amplifier_b.png,stim/trampoline_a.png,node_3,stim/guitar amplifier_b.png,node_5,left,1.0,associative_learning,3,,3.0
graph_2,115,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Reto,south,stim/sunflower_a.png,stim/television_b.png,node_6,stim/sunflower_a.png,node_4,left,2.0,associative_learning,3,,3.0
graph_2,116,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Kleeg,west,stim/guitar amplifier_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_3,right,1.0,associative_learning,3,,3.0
graph_2,117,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Shog,north,stim/sunflower_a.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_6,right,2.0,associative_learning,3,,3.0
graph_2,118,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_2,Datton,east,stim/guitar amplifier_b.png,stim/circular saw blade_b.png,node_3,stim/guitar amplifier_b.png,node_1,left,1.0,associative_learning,3,,3.0
graph_2,119,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Reto,south,stim/sunflower_a.png,stim/pretzel_b.png,node_6,stim/sunflower_a.png,node_2,left,1.0,associative_learning,3,,3.0
graph_2,120,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Shog,north,stim/guitar amplifier_b.png,stim/circular saw blade_b.png,node_3,stim/guitar amplifier_b.png,node_1,left,3.0,associative_learning,3,,3.0
graph_2,121,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Reto,south,stim/trampoline_a.png,stim/sunflower_a.png,node_6,stim/sunflower_a.png,node_5,right,2.0,associative_learning,3,,3.0
graph_2,122,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Shog,north,stim/guitar amplifier_b.png,stim/television_b.png,node_3,stim/guitar amplifier_b.png,node_4,left,2.0,associative_learning,3,,3.0
graph_2,123,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Reto,south,stim/pretzel_b.png,stim/sunflower_a.png,node_6,stim/sunflower_a.png,node_2,right,1.0,associative_learning,3,,3.0
graph_2,124,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Kleeg,west,stim/trampoline_a.png,stim/guitar amplifier_b.png,node_5,stim/trampoline_a.png,node_3,left,1.0,associative_learning,3,,3.0
graph_2,125,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Kleeg,west,stim/sunflower_a.png,stim/television_b.png,node_4,stim/television_b.png,node_6,right,2.0,associative_learning,3,,3.0
graph_2,126,prediction,n/a,n/a,n/a,n/a,stim/television_b.png,node_4,Datton,east,stim/guitar amplifier_b.png,stim/trampoline_a.png,node_5,stim/trampoline_a.png,node_3,right,3.0,associative_learning,3,,3.0
graph_2,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,3,,3.0
graph_2,127,prediction,n/a,n/a,n/a,n/a,stim/trampoline_a.png,node_5,Datton,east,stim/sunflower_a.png,stim/television_b.png,node_6,stim/sunflower_a.png,node_4,left,2.0,associative_learning,3,,4.0
graph_2,128,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_6,Shog,north,stim/trampoline_a.png,stim/guitar amplifier_b.png,node_3,stim/guitar amplifier_b.png,node_5,right,3.0,associative_learning,3,,4.0
graph_2,129,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_b.png,node_3,Kleeg,west,stim/circular saw blade_b.png,stim/pretzel_b.png,node_2,stim/pretzel_b.png,node_1,right,2.0,associative_learning,3,,4.0
