graph,trial_number,trial_type,start,start_node,move,move_direction,cue,cue_node,operator,direction,probe1,probe2,target_node,target,lure,correct,lure_distance,experiment_condition,block,instruction_text,sub_block
graph_2,4,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/sunflower_a.png,stim/clarinet_a.png,node_2,stim/sunflower_a.png,node_6,left,3.0,associative_learning,3,,1.0
graph_2,5,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/pool table_b.png,stim/flashlight_b.png,node_1,stim/pool table_b.png,node_5,left,1.0,associative_learning,3,,1.0
graph_2,6,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/sunflower_a.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_2,right,1.0,associative_learning,3,,1.0
graph_2,7,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/pool table_b.png,stim/clarinet_a.png,node_1,stim/pool table_b.png,node_6,left,2.0,associative_learning,3,,1.0
graph_2,8,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_3,right,2.0,associative_learning,3,,1.0
graph_2,9,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/flashlight_b.png,stim/pool table_b.png,node_5,stim/flashlight_b.png,node_1,left,1.0,associative_learning,3,,1.0
graph_2,10,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,stim/sunflower_a.png,node_6,stim/clarinet_a.png,node_2,left,2.0,associative_learning,3,,1.0
graph_2,11,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/pool table_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_1,right,3.0,associative_learning,3,,1.0
graph_2,12,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/sunflower_a.png,stim/hedge shears_b.png,node_2,stim/sunflower_a.png,node_4,left,3.0,associative_learning,3,,1.0
graph_2,13,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,stim/clarinet_a.png,node_3,stim/pretzel_b.png,node_6,left,1.0,associative_learning,3,,1.0
graph_2,14,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/flashlight_b.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_5,right,2.0,associative_learning,3,,1.0
graph_2,15,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/pool table_b.png,node_5,stim/flashlight_b.png,node_1,left,3.0,associative_learning,3,,1.0
graph_2,16,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_3,right,2.0,associative_learning,3,,1.0
graph_2,17,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/hedge shears_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_4,right,2.0,associative_learning,3,,1.0
graph_2,18,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,stim/sunflower_a.png,node_6,stim/clarinet_a.png,node_2,left,1.0,associative_learning,3,,1.0
graph_2,19,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/pretzel_b.png,stim/hedge shears_b.png,node_3,stim/pretzel_b.png,node_4,left,3.0,associative_learning,3,,1.0
graph_2,20,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/sunflower_a.png,stim/clarinet_a.png,node_2,stim/sunflower_a.png,node_6,left,2.0,associative_learning,3,,1.0
graph_2,21,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/pool table_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_1,right,1.0,associative_learning,3,,1.0
graph_2,22,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_3,right,2.0,associative_learning,3,,1.0
graph_2,23,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/flashlight_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_5,right,1.0,associative_learning,3,,1.0
graph_2,24,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,stim/sunflower_a.png,node_4,stim/hedge shears_b.png,node_2,left,1.0,associative_learning,3,,1.0
graph_2,25,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/pool table_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_1,right,1.0,associative_learning,3,,1.0
graph_2,26,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/hedge shears_b.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_4,right,2.0,associative_learning,3,,1.0
graph_2,27,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/sunflower_a.png,node_5,stim/flashlight_b.png,node_2,left,2.0,associative_learning,3,,1.0
graph_2,28,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/clarinet_a.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_6,right,2.0,associative_learning,3,,1.0
graph_2,29,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/flashlight_b.png,stim/pretzel_b.png,node_5,stim/flashlight_b.png,node_3,left,3.0,associative_learning,3,,1.0
graph_2,30,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/sunflower_a.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_2,right,2.0,associative_learning,3,,1.0
graph_2,31,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/pool table_b.png,stim/flashlight_b.png,node_1,stim/pool table_b.png,node_5,left,1.0,associative_learning,3,,1.0
graph_2,32,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/flashlight_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_5,right,2.0,associative_learning,3,,1.0
graph_2,33,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/flashlight_b.png,stim/hedge shears_b.png,node_5,stim/flashlight_b.png,node_4,left,1.0,associative_learning,3,,1.0
graph_2,34,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/hedge shears_b.png,stim/pool table_b.png,node_4,stim/hedge shears_b.png,node_1,left,2.0,associative_learning,3,,1.0
graph_2,35,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/pretzel_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_3,right,2.0,associative_learning,3,,1.0
graph_2,36,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/sunflower_a.png,stim/clarinet_a.png,node_2,stim/sunflower_a.png,node_6,left,3.0,associative_learning,3,,1.0
graph_2,37,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/hedge shears_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_4,right,1.0,associative_learning,3,,1.0
graph_2,38,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,stim/pool table_b.png,node_2,stim/sunflower_a.png,node_1,left,2.0,associative_learning,3,,1.0
graph_2,39,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,stim/clarinet_a.png,node_3,stim/pretzel_b.png,node_6,left,1.0,associative_learning,3,,1.0
graph_2,40,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,stim/flashlight_b.png,node_6,stim/clarinet_a.png,node_5,left,2.0,associative_learning,3,,1.0
graph_2,41,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/pretzel_b.png,stim/sunflower_a.png,node_3,stim/pretzel_b.png,node_2,left,2.0,associative_learning,3,,1.0
graph_2,42,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/hedge shears_b.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_4,right,2.0,associative_learning,3,,1.0
graph_2,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,3,,1.0
graph_2,43,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/pretzel_b.png,stim/sunflower_a.png,node_3,stim/pretzel_b.png,node_2,left,3.0,associative_learning,3,,2.0
graph_2,44,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,stim/flashlight_b.png,node_6,stim/clarinet_a.png,node_5,left,2.0,associative_learning,3,,2.0
graph_2,45,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/pool table_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_1,right,3.0,associative_learning,3,,2.0
graph_2,46,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/hedge shears_b.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_4,right,2.0,associative_learning,3,,2.0
graph_2,47,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/pretzel_b.png,stim/sunflower_a.png,node_3,stim/pretzel_b.png,node_2,left,3.0,associative_learning,3,,2.0
graph_2,48,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,stim/pool table_b.png,node_6,stim/clarinet_a.png,node_1,left,2.0,associative_learning,3,,2.0
graph_2,49,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/pretzel_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_3,right,1.0,associative_learning,3,,2.0
graph_2,50,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,stim/pretzel_b.png,node_2,stim/sunflower_a.png,node_3,left,2.0,associative_learning,3,,2.0
graph_2,51,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/clarinet_a.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_6,right,2.0,associative_learning,3,,2.0
graph_2,52,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/sunflower_a.png,stim/clarinet_a.png,node_2,stim/sunflower_a.png,node_6,left,2.0,associative_learning,3,,2.0
graph_2,53,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/flashlight_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_5,right,1.0,associative_learning,3,,2.0
graph_2,54,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/pool table_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_1,right,2.0,associative_learning,3,,2.0
graph_2,55,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/flashlight_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_5,right,1.0,associative_learning,3,,2.0
graph_2,56,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/sunflower_a.png,stim/clarinet_a.png,node_2,stim/sunflower_a.png,node_6,left,3.0,associative_learning,3,,2.0
graph_2,57,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/pool table_b.png,stim/pretzel_b.png,node_1,stim/pool table_b.png,node_3,left,1.0,associative_learning,3,,2.0
graph_2,58,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,stim/pretzel_b.png,node_4,stim/hedge shears_b.png,node_3,left,1.0,associative_learning,3,,2.0
graph_2,59,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/sunflower_a.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_2,right,2.0,associative_learning,3,,2.0
graph_2,60,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,stim/hedge shears_b.png,node_6,stim/clarinet_a.png,node_4,left,1.0,associative_learning,3,,2.0
graph_2,61,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/hedge shears_b.png,node_5,stim/flashlight_b.png,node_4,left,3.0,associative_learning,3,,2.0
graph_2,62,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,stim/pool table_b.png,node_2,stim/sunflower_a.png,node_1,left,2.0,associative_learning,3,,2.0
graph_2,63,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/pretzel_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_3,right,1.0,associative_learning,3,,2.0
graph_2,64,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/hedge shears_b.png,stim/sunflower_a.png,node_4,stim/hedge shears_b.png,node_2,left,1.0,associative_learning,3,,2.0
graph_2,65,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/flashlight_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_5,right,2.0,associative_learning,3,,2.0
graph_2,66,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/clarinet_a.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_6,right,3.0,associative_learning,3,,2.0
graph_2,67,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/sunflower_a.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_2,right,1.0,associative_learning,3,,2.0
graph_2,68,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,stim/hedge shears_b.png,node_6,stim/clarinet_a.png,node_4,left,2.0,associative_learning,3,,2.0
graph_2,69,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/pool table_b.png,node_5,stim/flashlight_b.png,node_1,left,3.0,associative_learning,3,,2.0
graph_2,70,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,stim/pretzel_b.png,node_6,stim/clarinet_a.png,node_3,left,2.0,associative_learning,3,,2.0
graph_2,71,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/hedge shears_b.png,node_5,stim/flashlight_b.png,node_4,left,3.0,associative_learning,3,,2.0
graph_2,72,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/hedge shears_b.png,stim/clarinet_a.png,node_4,stim/hedge shears_b.png,node_6,left,1.0,associative_learning,3,,2.0
graph_2,73,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/pool table_b.png,stim/flashlight_b.png,node_1,stim/pool table_b.png,node_5,left,1.0,associative_learning,3,,2.0
graph_2,74,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_3,right,2.0,associative_learning,3,,2.0
graph_2,75,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/flashlight_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_5,right,1.0,associative_learning,3,,2.0
graph_2,76,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/sunflower_a.png,stim/pool table_b.png,node_2,stim/sunflower_a.png,node_1,left,2.0,associative_learning,3,,2.0
graph_2,77,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/clarinet_a.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_6,right,2.0,associative_learning,3,,2.0
graph_2,78,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/flashlight_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_5,right,2.0,associative_learning,3,,2.0
graph_2,79,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/flashlight_b.png,stim/clarinet_a.png,node_5,stim/flashlight_b.png,node_6,left,1.0,associative_learning,3,,2.0
graph_2,80,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/sunflower_a.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_2,right,1.0,associative_learning,3,,2.0
graph_2,81,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/pool table_b.png,stim/sunflower_a.png,node_1,stim/pool table_b.png,node_2,left,2.0,associative_learning,3,,2.0
graph_2,82,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/pretzel_b.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_3,right,2.0,associative_learning,3,,2.0
graph_2,83,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/sunflower_a.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_2,right,2.0,associative_learning,3,,2.0
graph_2,84,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,stim/pretzel_b.png,node_4,stim/hedge shears_b.png,node_3,left,2.0,associative_learning,3,,2.0
graph_2,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,3,,2.0
graph_2,85,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/pool table_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_1,right,1.0,associative_learning,3,,3.0
graph_2,86,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/hedge shears_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_4,right,1.0,associative_learning,3,,3.0
graph_2,87,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/clarinet_a.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_6,right,1.0,associative_learning,3,,3.0
graph_2,88,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/hedge shears_b.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_4,right,2.0,associative_learning,3,,3.0
graph_2,89,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/flashlight_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_5,right,3.0,associative_learning,3,,3.0
graph_2,90,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/pool table_b.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_1,right,2.0,associative_learning,3,,3.0
graph_2,91,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/sunflower_a.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_2,right,3.0,associative_learning,3,,3.0
graph_2,92,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/hedge shears_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_4,right,2.0,associative_learning,3,,3.0
graph_2,93,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/pool table_b.png,stim/flashlight_b.png,node_1,stim/pool table_b.png,node_5,left,1.0,associative_learning,3,,3.0
graph_2,94,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/clarinet_a.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_6,right,2.0,associative_learning,3,,3.0
graph_2,95,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/pretzel_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_3,right,3.0,associative_learning,3,,3.0
graph_2,96,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,stim/flashlight_b.png,node_4,stim/hedge shears_b.png,node_5,left,1.0,associative_learning,3,,3.0
graph_2,97,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/flashlight_b.png,stim/pool table_b.png,node_5,stim/flashlight_b.png,node_1,left,1.0,associative_learning,3,,3.0
graph_2,98,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/hedge shears_b.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_4,right,2.0,associative_learning,3,,3.0
graph_2,99,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/pool table_b.png,node_5,stim/flashlight_b.png,node_1,left,3.0,associative_learning,3,,3.0
graph_2,100,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/clarinet_a.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_6,right,2.0,associative_learning,3,,3.0
graph_2,101,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/sunflower_a.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_2,right,2.0,associative_learning,3,,3.0
graph_2,102,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/hedge shears_b.png,stim/pretzel_b.png,node_4,stim/hedge shears_b.png,node_3,left,2.0,associative_learning,3,,3.0
graph_2,103,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/pool table_b.png,stim/pretzel_b.png,node_1,stim/pool table_b.png,node_3,left,2.0,associative_learning,3,,3.0
graph_2,104,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/sunflower_a.png,stim/flashlight_b.png,node_2,stim/sunflower_a.png,node_5,left,2.0,associative_learning,3,,3.0
graph_2,105,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/hedge shears_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_4,right,2.0,associative_learning,3,,3.0
graph_2,106,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/clarinet_a.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_6,right,3.0,associative_learning,3,,3.0
graph_2,107,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/flashlight_b.png,stim/pool table_b.png,node_5,stim/flashlight_b.png,node_1,left,1.0,associative_learning,3,,3.0
graph_2,108,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,stim/clarinet_a.png,node_2,stim/sunflower_a.png,node_6,left,2.0,associative_learning,3,,3.0
graph_2,109,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,stim/pool table_b.png,node_3,stim/pretzel_b.png,node_1,left,1.0,associative_learning,3,,3.0
graph_2,110,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/flashlight_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_5,right,2.0,associative_learning,3,,3.0
graph_2,111,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/hedge shears_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_4,right,1.0,associative_learning,3,,3.0
graph_2,112,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_3,right,2.0,associative_learning,3,,3.0
graph_2,113,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,stim/flashlight_b.png,node_3,stim/pretzel_b.png,node_5,left,1.0,associative_learning,3,,3.0
graph_2,114,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/sunflower_a.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_2,right,1.0,associative_learning,3,,3.0
graph_2,115,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/pretzel_b.png,stim/sunflower_a.png,node_3,stim/pretzel_b.png,node_2,left,2.0,associative_learning,3,,3.0
graph_2,116,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/clarinet_a.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_6,right,2.0,associative_learning,3,,3.0
graph_2,117,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/pool table_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_1,right,1.0,associative_learning,3,,3.0
graph_2,118,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_3,right,2.0,associative_learning,3,,3.0
graph_2,119,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/pool table_b.png,stim/hedge shears_b.png,node_1,stim/pool table_b.png,node_4,left,2.0,associative_learning,3,,3.0
graph_2,120,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_3,right,2.0,associative_learning,3,,3.0
graph_2,121,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/flashlight_b.png,stim/pool table_b.png,node_5,stim/flashlight_b.png,node_1,left,1.0,associative_learning,3,,3.0
graph_2,122,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/hedge shears_b.png,stim/sunflower_a.png,node_4,stim/hedge shears_b.png,node_2,left,1.0,associative_learning,3,,3.0
graph_2,123,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/flashlight_b.png,stim/clarinet_a.png,node_5,stim/flashlight_b.png,node_6,left,2.0,associative_learning,3,,3.0
graph_2,124,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,stim/sunflower_a.png,node_6,stim/clarinet_a.png,node_2,left,1.0,associative_learning,3,,3.0
graph_2,125,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/hedge shears_b.png,node_5,stim/flashlight_b.png,node_4,left,2.0,associative_learning,3,,3.0
